Buffer, Bandwidth, PreviousQuality, PreviousBandwidth, Quality
9774,23301,6,27731,5
10472,27145,5,23301,6
9867,24432,6,27145,5
10621,28892,5,24432,6
10168,27141,6,28892,6
9562,24409,6,27141,5
10315,24491,5,24409,6
9439,16345,6,24491,5
9626,13756,5,16345,6
5626,24087,6,13756,5
6363,25428,5,24087,5
7162,19022,5,25428,5
7590,30447,5,19022,5
8570,20971,5,30447,5
9135,22323,5,20971,5
9781,24511,5,22323,6
8907,15526,6,24511,5
9004,12798,5,15526,5
8716,13166,5,12798,5
8489,14778,5,13166,5
8495,18628,5,14778,5
8891,24485,5,18628,5
9648,42410,5,24485,6
9945,27146,6,42410,6
9340,27202,6,27146,6
8740,24329,6,27202,5
9489,27188,5,24329,6
8888,27324,6,27188,6
8299,24363,6,27324,5
9050,27080,5,24363,6
8439,24432,6,27080,5
9193,27070,5,24432,6
8581,18120,6,27070,6
6728,18576,6,18120,5
7121,15883,5,18576,5
7258,15605,5,15883,5
7364,27932,5,15605,5
8261,38025,5,27932,5
9425,18743,5,38025,6
7697,22083,6,18743,5
8329,11024,5,22083,6
4329,11754,6,11024,4
4766,3364,4,11754,5
766,2498,5,3364,1
2346,4655,1,2498,2
3601,6222,2,4655,3
4023,5094,3,6222,4
2546,5926,4,5094,2
3940,10008,2,5926,3
4921,10265,3,10008,4
5145,9435,4,10265,5
4078,9108,5,9435,4
4089,9958,4,9108,4
4262,8483,4,9958,4
4135,6924,4,8483,4
3551,4733,4,6924,3
3507,687,3,4733,3
0,1135,3,687,1
2000,1465,1,1135,1
3353,2791,1,1465,2
4179,4494,2,2791,3
4032,5657,3,4494,4
2892,4552,4,5657,2
4133,5409,2,4552,3
4332,5016,3,5409,4
2803,3191,4,5016,2
3763,4324,2,3191,3
3536,4004,3,4324,3
3138,3475,3,4004,3
2391,2374,3,3475,2
3027,2268,2,2374,3
0,1577,3,2268,1
2000,1577,1,1577,1
3392,2161,1,1577,2
3904,2422,2,2161,3
2007,1506,3,2422,1
3376,2245,1,1506,2
3940,1560,2,2245,3
0,3025,3,1560,1
2000,1526,1,3025,1
3375,2052,1,1526,2
3814,1305,2,2052,3
0,1124,3,1305,1
2000,384,1,1124,1
2000,639,1,384,1
2648,311,1,639,2
0,471,2,311,1
2000,263,1,471,1
2000,684,1,263,1
0,9126,1,0,1
2000,9126,1,9126,1
4000,10064,1,9126,1
6000,2670,1,10064,1
7600,2668,1,2670,1
9200,2548,1,2668,1
10786,2546,1,2548,1
12372,2546,1,2546,1
13958,5969,1,2546,2
15355,5976,2,5969,2
16753,10500,2,5976,2
18368,5815,2,10500,2
19752,5169,2,5815,2
21071,6398,2,5169,3
21534,7599,3,6398,3
22223,7073,3,7599,4
21691,6167,4,7073,4
20803,6803,4,6167,4
20174,1419,4,6803,4
16174,4555,4,1419,4
14299,3839,4,4555,4
10299,1932,4,3839,4
6299,6678,4,1932,3
6821,12012,3,6678,3
7955,5250,3,12012,3
8103,4556,3,5250,3
7984,5955,3,4556,3
8340,5919,3,5955,3
8685,4194,3,5919,4
4685,1916,4,4194,2
5020,4083,2,1916,2
6185,5627,2,4083,3
6451,5362,3,5627,3
6635,5972,3,5362,3
6995,2947,3,5972,3
5774,6044,3,2947,3
6151,5326,3,6044,3
6324,7011,3,5326,3
6912,7052,3,7011,3
7508,13519,3,7052,3
8727,12803,3,13519,4
9284,8089,4,12803,4
9058,7742,4,8089,4
8736,7843,4,7742,4
8443,8594,4,7843,4
8342,8423,4,8594,4
8200,5683,4,8423,4
7074,8651,4,5683,4
6986,10093,4,8651,4
7182,7985,4,10093,4
6928,11187,4,7985,4
7291,8905,4,11187,4
7259,7984,4,8905,4
7005,12481,4,7984,4
7527,7260,4,12481,4
7058,3767,4,7260,4
3058,3614,4,3767,2
4128,4578,2,3614,3
4019,5531,3,4578,2
5376,7397,2,5531,3
6033,13955,3,7397,4
6700,11718,4,13955,4
7132,12802,4,11718,4
7689,6049,4,12802,4
6746,13806,4,6049,4
7400,7292,4,13806,4
6941,13534,4,7292,4
7570,10999,4,13534,4
7907,10607,4,10999,5
7167,2814,5,10607,4
3167,4393,4,2814,2
4384,6664,2,4393,3
4904,7323,3,6664,3
5548,4370,3,7323,4
1548,2696,4,4370,1
3151,7786,1,2696,2
4666,12052,2,7786,3
5802,17910,3,12052,4
6742,8954,4,17910,4
6721,20077,4,8954,4
7764,19549,4,20077,5
8232,28148,5,19549,5
9137,54434,5,28148,5
10523,32235,5,54434,5
11554,29384,5,32235,5
12502,42686,5,29384,5
13746,34227,5,42686,6
13659,34646,6,34227,6
13596,67490,6,34646,6
14489,3653,6,67490,1
16170,34903,1,3653,5
17268,36090,5,34903,6
17283,36148,6,36090,6
17302,27263,6,36148,6
16708,30723,6,27263,6
16395,32737,6,30723,6
16218,38697,6,32737,6
16360,27951,6,38697,6
15828,10461,6,27951,6
11828,30506,6,10461,6
11499,32216,6,30506,6
11288,34047,6,32216,6
11191,27700,6,34047,6
10636,22454,6,27700,6
9508,27770,6,22454,6
8959,32090,6,27770,6
8740,31266,6,32090,6
8465,26832,6,31266,5
9322,23869,5,26832,6
8373,34272,6,23869,6
8289,38888,6,34272,6
8440,40117,6,38888,6
8645,37007,6,40117,6
8708,34978,6,37007,6
8664,32763,6,34978,6
8488,20863,6,32763,6
7129,32138,6,20863,5
8158,71627,5,32138,6
9108,30548,6,71627,6
8782,17248,6,30548,6
4782,20944,6,17248,5
5345,18648,5,20944,5
5744,19440,5,18648,5
6204,20322,5,19440,5
6726,23248,5,20322,5
7421,26642,5,23248,6
6769,25105,6,26642,5
7554,29129,5,25105,6
7119,19257,6,29129,5
7565,25503,5,19257,6
6799,23656,6,25503,5
7516,29306,5,23656,6
7095,18218,6,29306,6
5263,37243,6,18218,5
6411,21398,5,37243,5
7003,21149,5,21398,5
7579,17356,5,21149,6
3579,10606,6,17356,4
3857,21067,4,10606,4
4941,19028,4,21067,5
5369,14243,5,19028,5
5303,9834,5,14243,5
4356,26222,5,9834,5
5189,16990,5,26222,5
5441,21631,5,16990,5
6046,30439,5,21631,5
7026,33856,5,30439,6
6918,39573,6,33856,6
7100,24482,6,39573,6
6222,23162,6,24482,5
6913,23279,5,23162,6
5892,18952,6,23279,5
6315,24737,5,18952,5
7083,37611,5,24737,6
7175,22921,6,37611,6
6108,22634,6,22921,5
6771,29474,5,22634,6
6364,22209,6,29474,5
7003,24626,5,22209,6
6142,33465,6,24626,5
7205,29049,5,33465,6
6765,25185,6,29049,6
5965,23585,6,25185,5
6677,25599,5,23585,6
5921,29134,6,25599,5
6860,19732,5,29134,6
5314,20131,6,19732,5
5823,20962,5,20131,5
6387,16290,5,20962,5
6569,20349,5,16290,6
5127,14303,6,20349,5
5069,27327,5,14303,5
5945,28848,5,27327,5
6874,39875,5,28848,6
7069,36115,6,39875,6
7086,36699,6,36115,6
7133,33403,6,36699,6
6998,32916,6,33403,6
6832,31549,6,32916,6
6576,33949,6,31549,6
6473,33231,6,33949,6
6327,34678,6,33231,6
6266,39636,6,34678,6
6451,21840,6,39636,6
5237,28952,6,21840,5
6170,32820,5,28952,6
5998,31422,6,32820,5
7007,37279,5,31422,6
7083,33666,6,37279,6
6963,26076,6,33666,6
6255,27117,6,26076,6
5648,22744,6,27117,5
6317,32973,5,22744,6
6155,24303,6,32973,6
5257,17365,6,24303,5
5544,16345,5,17365,5
5731,17653,5,16345,5
6045,6427,5,17653,6
2045,3296,6,6427,1
3702,8411,1,3296,2
5246,23802,2,8411,3
6759,19879,3,23802,4
7794,23353,4,19879,6
6782,28245,6,23353,6
6275,22109,6,28245,6
5099,21174,6,22109,5
5677,25873,5,21174,5
6495,27616,5,25873,6
5932,33956,6,27616,5
7008,33968,5,33956,6
6906,26128,6,33968,6
6203,20310,6,26128,6
4755,27586,6,20310,5
5640,21366,5,27586,5
6230,21357,5,21366,6
4946,17527,6,21357,5
5248,17793,5,17527,5
5575,22934,5,17793,5
6254,29898,5,22934,6
5880,18628,6,29898,5
6277,25967,5,18628,6
5558,21567,6,25967,5
6160,27369,5,21567,6
5575,22856,6,27369,5
6250,17597,5,22856,6
4286,5332,6,17597,5
0,11981,1,0,1
2000,11981,1,11981,1
4000,11981,1,11981,1
6000,14545,1,11981,1
7645,14545,1,14545,1
9290,12839,1,14545,1
10927,12809,1,12839,1
12565,14736,1,12809,1
14410,3048,1,14736,1
16048,5916,1,3048,2
17441,5916,2,5916,2
18834,5701,2,5916,2
20208,5006,2,5701,2
21509,6474,2,5006,3
21988,2945,3,6474,3
20764,4489,3,2945,3
20615,5816,3,4489,3
20933,4661,3,5816,4
19143,6176,4,4661,4
18258,4843,4,6176,4
16607,4525,4,4843,4
14706,5571,4,4525,4
13519,9153,4,5571,5
12360,7201,5,9153,5
10372,8077,5,7201,4
10142,7362,4,8077,4
9706,6334,4,7362,4
8891,3202,4,6334,4
4891,5067,4,3202,3
4975,9422,3,5067,3
5899,8305,3,9422,3
6691,2181,3,8305,3
2691,15601,3,2181,1
4540,7148,1,15601,2
6020,16254,2,7148,3
7354,9966,3,16254,4
7528,9582,4,9966,4
7633,7847,4,9582,4
7342,8135,4,7847,4
7128,8765,4,8135,4
7065,8954,4,8765,4
7044,10203,4,8954,4
7259,5787,4,10203,4
6187,6501,4,5787,4
5441,5845,4,6501,3
5768,4893,3,5845,3
5788,3910,3,4893,3
5335,505,3,3910,3
1335,729,3,505,1
2138,1162,1,729,1
3350,686,1,1162,2
0,371,2,686,1
2000,53,1,371,1
0,197,1,53,1
0,95,1,197,1
0,21,1,95,1
0,31,1,21,1
0,32,1,31,1
0,245,1,32,1
2000,157,1,245,1
0,348,1,157,1
2000,500,1,348,1
2300,281,1,500,1
2000,105,1,281,1
0,41,1,105,1
0,286,1,41,1
2000,1995,1,286,1
3499,1570,1,1995,1
4889,2245,1,1570,2
5454,2456,2,2245,2
6132,2292,2,2456,2
6723,2114,2,2292,2
7205,2861,2,2114,3
5890,2230,3,2861,2
6445,2383,2,2230,2
7087,2585,2,2383,2
7826,3136,2,2585,3
6793,2578,3,3136,2
7530,2221,2,2578,3
3530,683,3,2221,1
4260,1408,1,683,2
4030,1539,2,1408,2
3982,3810,2,1539,2
5094,4090,2,3810,2
6261,4305,2,4090,2
7464,4588,2,4305,3
7359,5216,3,4588,3
7495,4192,3,5216,3
7201,4948,3,4192,3
7242,3581,3,4948,3
6573,4472,3,3581,2
7802,5882,2,4472,3
8138,4797,3,5882,3
8121,5983,3,4797,3
8483,5741,3,5983,3
8781,5169,3,5741,3
8901,5890,3,5169,3
9239,6029,3,5890,3
9613,4174,3,6029,3
9309,3413,3,4174,3
8515,3527,3,3413,3
7807,412,3,3527,3
3807,1980,3,412,2
4192,2951,2,1980,2
5076,2084,2,2951,2
5536,3752,2,2084,2
6637,3754,2,3752,2
7738,4925,2,3754,3
7770,3764,3,4925,3
7226,6029,3,3764,3
7600,3326,3,6029,3
6734,1356,3,3326,3
2734,2036,3,1356,1
4241,2870,1,2036,2
5096,3826,2,2870,2
6212,5419,2,3826,2
7559,9310,2,5419,3
8471,6461,3,9310,3
8947,7839,3,6461,3
9673,8972,3,7839,3
10548,9785,3,8972,4
10690,14838,4,9785,4
11431,6950,4,14838,4
10856,6309,4,6950,4
10030,5389,4,6309,4
8739,6051,4,5389,3
9118,5748,3,6051,3
9418,7854,3,5748,3
10147,8968,3,7854,4
10129,5734,4,8968,4
9030,6808,4,5734,3
9578,8603,3,6808,4
9479,7387,4,8603,4
9051,4140,4,7387,3
8729,7725,3,4140,3
9438,5990,3,7725,4
8467,6173,4,5990,3
8876,9735,3,6173,3
9831,7093,3,9735,4
9307,2009,4,7093,4
5307,5644,4,2009,2
6675,7584,2,5644,3
7362,8013,3,7584,3
8114,12258,3,8013,3
9264,16815,3,12258,4
10141,12885,4,16815,4
10706,10884,4,12885,4
11026,11141,4,10884,4
11382,10271,4,11141,4
11608,10301,4,10271,4
11838,11410,4,10301,4
12230,10897,4,11410,5
11561,8440,5,10897,4
11423,4824,4,8440,4
9758,7839,4,4824,4
9464,10196,4,7839,4
9677,7246,4,10196,4
9204,6133,4,7246,4
8300,6683,4,6133,4
7626,7892,4,6683,3
8361,10537,3,7892,4
8628,9350,4,10537,4
8689,9858,4,9350,4
8844,10645,4,9858,4
9128,7606,4,10645,4
8767,10837,4,7606,4
9080,11193,4,10837,4
9444,13212,4,11193,4
10042,11116,4,13212,4
10395,8138,4,11116,4
10181,5275,4,8138,4
8821,6108,4,5275,4
7905,7921,4,6108,4
7634,5752,4,7921,4
6544,6363,4,5752,3
6998,8119,3,6363,3
7765,6647,3,8119,4
7078,6051,4,6647,3
7457,6118,3,6051,4
6546,5060,4,6118,3
6628,5416,3,5060,3
6829,5268,3,5416,3
6983,5801,3,5268,3
7297,6811,3,5801,4
6672,8931,4,6811,3
7542,5502,3,8931,4
6316,5043,4,5502,3
6392,1204,3,5043,3
2392,2855,3,1204,1
4012,6040,1,2855,2
5416,11298,2,6040,3
6501,8188,3,11298,3
7278,8990,3,8188,4
7265,9242,4,8990,4
7304,3711,4,9242,4
3304,3188,4,3711,2
4263,4637,2,3188,2
5516,7568,2,4637,3
6200,6160,3,7568,3
6607,1691,3,6160,3
2607,3672,3,1691,1
4289,1417,1,3672,2
4072,1179,2,1417,2
3428,5469,2,1179,2
4780,7311,2,5469,3
5422,6028,3,7311,3
5796,3564,3,6028,3
5114,814,3,3564,3
1114,53,3,814,1
0,2850,1,53,1
2000,2850,1,2850,1
3619,4765,1,2850,2
4889,7524,2,4765,3
5567,5077,3,7524,3
5655,5485,3,5077,3
5878,3503,3,5485,3
5152,2316,3,3503,3
1152,414,3,2316,1
2000,393,1,414,1
2000,735,1,393,1
2812,585,1,735,1
3345,822,1,585,2
2000,186,2,822,1
0,722,1,186,1
2000,936,1,722,1
3045,614,1,936,2
0,26388,1,0,1
2000,26388,1,26388,1
4000,26388,1,26388,1
6000,28760,1,26388,1
7672,28812,1,28760,1
9344,28812,1,28812,1
11016,28619,1,28812,1
12688,29032,1,28619,2
14285,29032,2,29032,2
15882,29222,2,29032,2
17479,29222,2,29222,2
19076,27195,2,29222,2
20666,27283,2,27195,3
22029,30313,3,27283,3
23426,30343,3,30313,4
24559,29566,4,30343,5
25312,29383,5,29566,5
26060,29416,5,29383,5
26808,32284,5,29416,6
26402,29703,6,32284,6
25814,29996,6,29703,6
25248,29609,6,29996,6
24652,29559,6,29609,6
24052,25080,6,29559,6
23041,31728,6,25080,6
22599,30004,6,31728,6
22033,28867,6,30004,6
21378,35400,6,28867,6
21357,26834,6,35400,6
20723,24745,6,26834,6
19875,26609,6,24745,6
19220,21942,6,26609,6
18021,22823,6,21942,6
16941,25058,6,22823,6
16128,15376,6,25058,6
12128,16002,6,15376,6
8128,20449,6,16002,6
6702,24688,6,20449,6
5848,25731,6,24688,5
6660,25688,5,25731,6
5913,13940,6,25688,5
5804,17439,5,13940,5
6099,27390,5,17439,6
5516,24337,6,27390,5
6266,41785,5,24337,6
6538,27220,6,41785,6
5940,26618,6,27220,6
5286,24499,6,26618,5
6043,27245,5,24499,6
5447,25086,6,27245,5
6231,44053,5,25086,6
6587,26686,6,44053,6
5939,28083,6,26686,6
5418,24992,6,28083,5
6197,29298,5,24992,6
5777,27231,6,29298,6
5179,24778,6,27231,5
5949,27066,5,24778,6
5337,24417,6,27066,5
6090,27272,5,24417,6
5497,42410,6,27272,6
5794,28042,6,42410,6
5269,24484,6,28042,5
6025,27197,5,24484,6
5425,25858,6,27197,6
4695,24465,6,25858,5
5451,27338,5,24465,6
4863,24450,6,27338,5
5618,27028,5,24450,6
5002,22205,6,27028,5
5641,24941,5,22205,6
4815,26567,6,24941,5
5661,26858,5,26567,6
5029,35112,6,26858,5
6132,35120,5,35112,6
6096,42008,6,35120,6
6377,27198,6,42008,6
5777,27680,6,27198,6
5220,27023,6,27680,6
4604,23652,6,27023,5
5320,27464,5,23652,6
4744,23941,6,27464,5
5475,23028,5,23941,6
4422,24462,6,23028,5
5177,27174,5,24462,6
4575,24465,6,27174,5
5330,27108,5,24465,6
4722,24447,6,27108,5
5476,27230,5,24447,6
4879,24507,6,27230,5
5637,27118,5,24507,6
5029,23370,6,27118,5
5731,27300,5,23370,6
5140,27033,6,27300,6
4525,24329,6,27033,5
5274,27212,5,24329,6
4675,25980,6,27212,5
5497,27207,5,25980,6
4898,24390,6,27207,5
5650,27273,5,24390,6
5057,27324,6,27273,6
4468,24011,6,27324,5
5202,40833,5,24011,6
5437,23132,6,40833,6
4397,24386,6,23132,5
5149,27273,5,24386,6
4556,23699,6,27273,5
5274,27272,5,23699,6
4681,25303,6,27272,5
5475,27122,5,25303,6
4867,24386,6,27122,5
5619,29480,5,24386,6
5213,26623,6,29480,6
4559,22293,6,26623,5
5203,20387,5,22293,6
3767,23922,6,20387,5
4497,25072,5,23922,5
5280,25023,5,25072,6
4463,22939,6,25023,5
5142,27612,5,22939,6
4579,13759,6,27612,5
4444,29542,5,13759,5
5397,12586,5,29542,6
1397,2507,6,12586,1
2978,5963,1,2507,2
4374,8169,2,5963,3
5148,16390,3,8169,4
5999,15367,4,16390,5
6077,24085,5,15367,6
5154,21350,6,24085,6
3869,21629,6,21350,5
4474,19106,5,21629,5
4909,10889,5,19106,5
4237,12471,5,10889,5
3892,17928,5,12471,5
4231,7997,5,17928,5
2629,16769,5,7997,3
3981,7139,3,16769,4
3472,19246,4,7139,5
3917,13403,5,19246,5
3728,16656,5,13403,5
3947,26024,5,16656,5
4771,24139,5,26024,5
5511,15333,5,24139,6
1511,3138,6,15333,1
3156,17377,1,3138,2
4883,17016,2,17377,3
6243,20739,3,17016,4
7313,25524,4,20739,6
6549,24585,6,25524,6
5683,24648,6,24585,6
4825,23969,6,24648,5
5557,19560,5,23969,6
3980,20151,6,19560,5
4491,21792,5,20151,5
5106,24091,5,21792,6
4183,15284,6,24091,5
4251,21186,5,15284,5
4830,26970,5,21186,5
5692,22948,5,26970,6
4629,19405,6,22948,5
5086,22644,5,19405,5
5749,21064,5,22644,6
4421,18341,6,21064,5
4794,18200,5,18341,5
5156,20375,5,18200,6
3719,26266,6,20375,5
4553,42228,5,26266,5
5790,41806,5,42228,6
6063,26313,6,41806,6
5379,24998,6,26313,6
4559,24966,6,24998,5
5337,29936,5,24966,6
4966,21017,6,29936,5
5533,27221,5,21017,6
4935,25072,6,27221,5
5719,28069,5,25072,6
5196,27104,6,28069,6
4587,22298,6,27104,5
5231,25644,5,22298,6
4480,24477,6,25644,5
5236,42199,5,24477,6
5525,26709,6,42199,6
4879,24653,6,26709,5
5643,24334,5,24653,6
4749,24518,6,24334,5
5507,26177,5,24518,6
4809,36795,6,26177,5
5948,24418,5,36795,6
5063,13025,6,24418,6
1063,28211,6,13025,1
2935,8337,1,28211,2
4475,13365,2,8337,3
5687,22749,3,13365,4
6831,22934,4,22749,5
7510,26632,5,22934,6
6857,28276,6,26632,6
6352,27070,6,28276,6
5740,27338,6,27070,6
5152,27221,6,27338,6
4554,23809,6,27221,5
5278,26952,5,23809,6
4655,19745,6,26952,5
5137,27240,5,19745,6
4541,41860,6,27240,5
5772,27217,5,41860,6
5174,26450,6,27217,6
4503,23747,6,26450,5
5224,25699,5,23747,6
4478,17617,6,25699,5
4789,22857,5,17617,5
5464,11987,5,22857,6
1464,3381,6,11987,1
3127,9513,1,3381,2
4712,16663,2,9513,3
6060,22698,3,16663,4
7202,27538,4,22698,6
6633,37133,6,27538,6
6701,13339,6,37133,6
2701,11789,6,13339,3
3821,18544,3,11789,4
4793,22344,4,18544,5
5440,22472,5,22344,6
4314,18233,6,22472,5
4679,18540,5,18233,5
5069,18555,5,18540,6
0,10249,1,0,1
2000,11447,1,10249,1
4000,2877,1,11447,1
6000,3186,1,2877,1
7648,3193,1,3186,1
9298,3193,1,3193,1
10947,3307,1,3193,1
12605,3309,1,3307,1
14264,3309,1,3309,1
15922,2876,1,3309,1
17544,6138,1,2876,2
18955,11259,2,6138,2
20589,6040,2,11259,2
21992,5075,2,6040,2
23301,8330,2,5075,3
24097,8137,3,8330,3
24866,9342,3,8137,4
24925,13992,4,9342,4
25596,9932,4,13992,5
24677,7457,5,9932,5
22822,13594,5,7457,5
22662,15699,5,13594,5
22779,11394,5,15699,5
22222,18482,5,11394,5
22607,9225,5,18482,6
18607,2627,6,9225,1
20202,5579,1,2627,5
16202,20991,5,5579,5
16768,18066,5,20991,5
17119,17766,5,18066,5
17443,7679,5,17766,5
15696,14740,5,7679,5
15697,12572,5,14740,5
15370,14183,5,12572,5
15296,24683,5,14183,5
16061,18791,5,24683,5
16471,19633,5,18791,5
16945,18212,5,19633,6
15111,2415,6,18212,1
16680,5906,1,2415,6
12680,9304,6,5906,6
8680,11351,6,9304,5
8114,14228,5,11351,5
8046,8406,5,14228,5
6615,7651,5,8406,5
4856,9743,5,7651,4
4990,4651,4,9743,4
3193,6920,4,4651,3
3763,2953,3,6920,3
2549,4374,3,2953,2
3763,6635,2,4374,3
4276,5273,3,6635,4
2915,10946,4,5273,2
4541,8144,2,10946,3
5311,2842,3,8144,4
1311,1561,4,2842,1
2699,2004,1,1561,2
3102,5154,2,2004,2
4420,6780,2,5154,3
4964,5906,3,6780,4
3952,4530,4,5906,3
3821,3660,3,4530,3
3208,2007,3,3660,2
3614,3422,2,2007,3
2826,3534,3,3422,2
3877,794,2,3534,3
0,2006,3,794,1
2000,2006,1,2006,1
3501,3540,1,2006,2
4554,4232,2,3540,3
4280,1437,3,4232,3
280,997,3,1437,1
2000,1561,1,997,1
3387,1576,1,1561,2
3385,2689,2,1576,2
4169,3475,2,2689,3
3422,3337,3,3475,2
4423,5046,2,3337,3
4499,1578,3,5046,3
499,1317,3,1578,1
2000,1909,1,1317,1
3480,2063,1,1909,2
3927,2035,2,2063,3
0,1188,3,2035,1
2000,805,1,1188,1
2907,335,1,805,2
0,302,2,335,1
2000,1765,1,302,1
3446,2642,1,1765,2
4211,953,2,2642,3
211,118,3,953,1
0,661,1,118,1
2000,537,1,661,1
2410,738,1,537,1
3227,934,1,738,2
2000,728,2,934,1
2801,66,1,728,2
0,496,2,66,1
2000,428,1,496,1
2033,852,1,428,1
2995,800,1,852,2
2000,699,2,800,1
2756,3273,1,699,2
3739,4777,2,3273,2
5011,9485,2,4777,3
5941,7846,3,9485,3
6669,10823,3,7846,4
6980,13321,4,10823,4
7588,14961,4,13321,4
8339,16960,4,14961,4
9225,17885,4,16960,5
9559,19691,5,17885,5
10037,17302,5,19691,5
10319,13309,5,17302,5
10115,22738,5,13309,5
10784,23136,5,22738,5
11474,27202,5,23136,5
12344,23978,5,27202,5
13077,22599,5,23978,5
13738,24805,5,22599,5
14509,27138,5,24805,5
15377,50767,5,27138,5
16726,26781,5,50767,5
17580,23656,5,26781,5
18296,19950,5,23656,5
18793,19989,5,19950,5
19292,14636,5,19989,5
19279,19432,5,14636,5
19738,4901,5,19432,6
15738,1848,6,4901,1
17206,5895,1,1848,5
13206,530,5,5895,5
9206,5165,5,530,5
5206,3421,5,5165,3
4417,5257,3,3421,3
4567,1005,3,5257,3
567,187,3,1005,1
0,1274,1,187,1
2000,1679,1,1274,1
3423,1093,1,1679,2
2579,986,2,1093,1
3668,890,1,986,2
2199,1489,2,890,1
3562,2075,1,1489,2
4017,2270,2,2075,3
17,496,3,2270,1
2000,1056,1,496,1
3142,1513,1,1056,2
3060,1714,2,1513,2
3210,654,2,1714,2
0,437,2,654,1
2000,470,1,437,1
2200,137,1,470,1
0,224,1,137,1
2000,366,1,224,1
2000,879,1,366,1
2990,594,1,879,2
0,784,2,594,1
2000,226,1,784,1
2000,865,1,226,1
2975,1319,1,865,2
2602,812,2,1319,1
3517,573,1,812,2
0,2494,2,573,1
2000,2362,1,2494,1
3561,4204,1,2362,2
4747,1509,2,4204,3
747,2872,3,1509,1
2369,2872,1,2872,1
3991,4940,1,2872,2
5283,2135,2,4940,3
1283,479,3,2135,1
2000,95,1,479,1
0,1415,1,95,1
2000,1970,1,1415,1
3494,3121,1,1970,2
4432,5493,2,3121,3
4658,4274,3,5493,3
4405,7043,3,4274,3
4999,8393,3,7043,3
5803,7072,3,8393,3
6402,2588,3,7072,4
2402,2719,4,2588,1
4008,5152,1,2719,2
5326,6509,2,5152,3
5812,5091,3,6509,3
5905,2657,3,5091,3
4343,814,3,2657,3
343,159,3,814,1
0,2317,1,159,1
2000,5931,1,2317,1
3765,4117,1,5931,2
4936,3351,2,4117,3
4091,684,3,3351,2
91,1382,2,684,1
2000,2376,1,1382,1
3563,4365,1,2376,2
4776,1888,2,4365,3
776,1672,3,1888,1
2197,1672,1,1672,1
3619,2918,1,1672,2
4491,77,2,2918,3
491,445,3,77,1
2000,1886,1,445,1
3475,1913,1,1886,2
3808,4524,2,1913,2
5045,5508,2,4524,3
5275,2310,3,5508,3
1275,2663,3,2310,1
2874,2670,1,2663,1
4475,5621,1,2670,2
5841,9924,2,5621,3
6814,8953,3,9924,3
7686,11530,3,8953,4
8095,14304,4,11530,4
8792,8742,4,14304,4
8725,13013,4,8742,4
9303,9890,4,13013,4
9464,12809,4,9890,4
10021,8145,4,12809,4
9810,2100,4,8145,4
5810,6977,4,2100,3
6391,11946,3,6977,3
7521,5163,3,11946,4
6090,13335,4,5163,3
7300,5040,3,13335,4
0,28730,1,0,1
2000,28730,1,28730,1
4000,28730,1,28730,1
6000,29869,1,28730,1
7673,29893,1,29869,1
9346,29893,1,29893,1
11019,41325,1,29893,1
12900,9941,1,41325,2
14498,9941,2,9941,2
16096,41895,2,9941,2
17925,9920,2,41895,2
19522,9920,2,9920,2
21120,16991,2,9920,3
22478,36898,3,16991,3
24129,20328,3,36898,4
25183,25394,4,20328,5
25980,23730,5,25394,5
26701,42015,5,23730,5
27934,27136,5,42015,6
27328,27069,6,27136,6
26716,27648,6,27069,6
26157,27850,6,27648,6
25615,26318,6,27850,6
24932,25206,6,26318,6
24134,26628,6,25206,6
23480,27328,6,26628,6
22892,27108,6,27328,6
22283,36787,6,27108,6
22335,26719,6,36787,6
21690,26914,6,26719,6
21064,28204,6,26914,6
20553,27305,6,28204,6
19962,40744,6,27305,6
20193,26517,6,40744,6
19529,9000,6,26517,6
15529,7491,6,9000,6
11529,3008,6,7491,6
7529,20260,6,3008,6
6073,9237,6,20260,5
4942,8020,5,9237,5
3350,6311,5,8020,3
3793,8356,3,6311,4
3634,952,4,8356,4
0,2447,4,952,1
2000,1803,1,2447,1
3456,2705,1,1803,2
4247,6037,2,2705,3
4623,10566,3,6037,4
4896,20071,4,10566,5
5401,23264,5,20071,5
6097,20359,5,23264,5
6622,22391,5,20359,5
7271,45369,5,22391,5
8554,27487,5,45369,6
7980,42030,6,27487,6
8262,27202,6,42030,6
7663,41997,6,27202,6
7943,26872,6,41997,6
7313,24402,6,26872,5
8065,34804,5,24402,6
8012,36379,6,34804,6
8043,28987,6,36379,6
7597,27295,6,28987,6
7005,24413,6,27295,6
6120,24574,6,24413,5
6881,21550,5,24574,5
7481,24139,5,21550,6
6565,25622,6,24139,5
7372,20989,5,25622,6
6032,15143,6,20989,5
6083,8694,5,15143,5
4763,15723,5,8694,5
4882,9592,5,15723,5
3863,15396,5,9592,4
4646,7012,4,15396,5
646,3306,5,7012,1
2304,24040,1,3306,2
4079,12368,2,24040,3
5235,14143,3,12368,4
5919,19130,4,14143,5
6355,21375,5,19130,5
6945,18625,5,21375,6
5195,40551,6,18625,5
6404,27468,5,40551,5
7285,54162,5,27468,6
7929,26581,6,54162,6
7271,24069,6,26581,6
6346,23576,6,24069,5
7058,23943,5,23576,6
6118,29526,6,23943,5
7070,31948,5,29526,6
6842,24715,6,31948,6
5990,28555,6,24715,5
6910,33453,5,28555,6
6777,36753,6,33453,6
6827,38504,6,36753,6
6961,34503,6,38504,6
